time,open,high,low,close,EMA 9,EMA 21,Entry,TP,SL,B,A0,A1,A2,A3,ST0,ST1,ST2,ST3,ENTRY,TP,SL,Volume,VolAvg
1748403900,213.75,215.6,206,207,208.30785052939902,203.5131680494523,0,0,0,,,,,,0,0,0,0,,,,8393440,6660612.05
1748490300,208.2,209.7,206.33,206.64,207.97428042351922,203.79742549950208,0,0,0,,,,,,0,0,0,0,,,,5561374,6681455.9
1748576700,207,218.34,206.78,216.47,209.67342433881538,204.94947772682008,0,0,0,,,,,,0,0,0,0,,,,10445917,6970847.75
1748835900,216.7,219,211.7,212.34,210.20673947105232,205.62134338801826,0,0,0,,,,,,0,0,0,0,,,,6908686,7085352.7
1748922300,213.79,215.5,212.51,214.24,211.01339157684185,206.40485762547115,0,0,0,,,,,,0,0,0,0,,,,2213849,6864265.9
1749008700,215,216.95,213,213.46,211.50271326147347,207.04623420497379,0,0,0,,,,,,0,0,0,0,,,,2656869,6771110.25
1749095100,214.6,216.8,212.5,212.99,211.8001706091788,207.58657654997617,0,0,0,,,,,,0,0,0,0,,,,2971723,6616297.85
1749181500,214.05,220.9,212.5,218.25,213.09013648734305,208.55597868179652,0,0,0,,,,,,0,0,0,0,,,,7452125,6634979.15
1749440700,220,221.5,217.7,218.41,214.15410918987445,209.4517988016332,0,0,0,,,,,,0,0,0,0,,,,3219347,6421700.2
1749527100,219.5,224,218.19,219.33,215.18928735189957,210.34981709239383,0,0,0,,,,,,0,0,0,0,,,,5466902,6487900.55
1749613500,219.53,224.67,215.77,216.85,215.52142988151965,210.9407428112671,0,0,0,,,,,,0,0,0,0,,,,6059666,6562638.1
1749699900,217.57,217.69,212.5,213.04,215.0251439052157,211.1315843738792,0,0,0,,,,,,0,0,0,0,,,,3751183,6248759.6
1749786300,208.58,214.91,208.56,213.7,214.76011512417256,211.36507670352654,0,0,0,,,,,,0,0,0,0,,,,3943337,6183245.55
1750045500,213.78,216.06,212.5,214.47,214.70209209933805,211.6473424577514,0,0,0,,,,,,0,0,0,0,,,,2928277,6002302.3
1750131900,215,217.95,213.45,213.89,214.53967367947044,211.85122041613764,0,0,0,,,,,,0,0,0,0,,,,3358929,5838212.8
1750218300,214,216.75,212.05,212.48,214.12773894357636,211.90838219648876,0,0,0,,,,,,0,0,0,0,,,,1969770,5607608.1
1750304700,213,214.48,209.5,210.04,213.3101911548611,211.73852926953523,0,0,0,,,,,,0,0,0,0,,,,3202387,4995183.8
1750391100,210,213.6,209.5,212.37,213.12215292388888,211.79593569957748,0,0,0,,,,,,0,0,0,0,,,,4456241,4686580.55
1750650300,210.78,212.88,210.66,212.03,212.9037223391111,211.81721427234316,0,0,0,,,,,,0,0,0,0,,,,1612063,4495371.45
1750736700,214.1,218,214.1,217.17,213.75697787128888,212.3038311566756,0,0,0,,,,,,0,0,0,0,,,,3316854,4494446.95
1750823100,218.55,222.5,217.81,220.21,215.0475822970311,213.02257377879602,0,0,0,,,,,,0,0,0,0,,,,4256581,4287604
1750909500,220.9,226.4,218.69,223.71,216.7800658376249,213.99415798072366,0,0,0,,,,,,0,0,0,0,,,,5075724,4263321.5
1750995900,224.9,227.25,222.67,225.98,218.6200526700999,215.08377998247605,0,0,0,,,,,,0,0,0,0,,,,4606076,3971329.45
1751255100,226,226.36,220.8,222.39,219.37404213607994,215.74798180225096,0,0,0,,,,,,0,0,0,0,,,,2651983,3758494.3
1751341500,223.4,224,221.33,223.11,220.12123370886394,216.4172561838645,0,0,0,,,,,,0,0,0,0,,,,1502470,3722925.35
1751427900,223.5,226.35,222.15,222.81,220.65898696709115,216.9984147126041,0,0,0,,,,,,0,0,0,0,,,,2532081,3716685.95
1751514300,222.81,223.46,220.3,220.72,220.67118957367293,217.3367406478219,0,0,0,,,,,,0,0,0,0,,,,1097102,3622954.9
1751600700,221.9,221.9,218.6,220.64,220.66495165893835,217.63703695256535,0,0,0,,,,,,0,0,0,0,,,,1373284,3319012.85
1751859900,220.64,220.92,217.5,218.32,220.19596132715068,217.69912450233213,0,0,0,,,,,,0,0,0,0,,,,1441929,3230141.95
1751946300,219.5,224.39,219.41,223.48,220.85276906172055,218.22465863848376,0,0,0,,,,,,0,0,0,0,,,,2196372,3066615.45
1752032700,223.48,232,222.05,227.57,222.19621524937645,219.07423512589432,0,0,0,,,,,,0,0,0,0,,,,6587269,3092995.6
1752119100,228.7,235,226.93,229.41,223.63897219950115,220.01385011444938,0,0,0,,,,,,0,0,0,0,,,,5836844,3197278.65
1752205500,229.4,235.55,228.51,232.37,225.38517775960094,221.13713646768124,0,0,0,,,,,,0,0,0,0,,,,5871584,3293691
1752464700,233.85,233.85,229.1,231.46,226.60014220768076,222.07557860698296,0,0,0,,,,,,0,0,0,0,,,,2264418,3260498.05
1752551100,231.46,231.99,227.85,228.29,226.9381137661446,222.64052600634815,0,0,0,,,,,,0,0,0,0,,,,2294911,3207297.15
1752637500,229,244.4,225,238.49,229.24849101291568,224.0813872784983,0,0,0,,,,,,0,0,0,0,,,,23739985,4295807.9
1752723900,242.55,245.19,233.37,242.1,231.81879281033255,225.719442980453,0,0,0,,,,,,0,0,0,0,,,,16472913,4959334.2
