time,open,high,low,close,EMA 9,EMA 21,Entry,TP,SL,B,A0,A1,A2,A3,ST0,ST1,ST2,ST3,ENTRY,TP,SL,Volume,VolAvg
1765784700,26041.95,26043.95,26024.4,26025.7,26014.234763898738,26002.529982984397,0,0,0,26319.9,25857.5,25740.8,25318.45,25060.55,3,3,3,1,,,,5048137,8111724.3
1765785600,26026.5,26036,26023.4,26025.45,26016.47781111899,26004.613620894906,0,0,0,26319.9,25857.5,25740.8,25318.45,25060.55,3,3,3,1,,,,5191438,7981242.25
1765786500,26025.6,26034.05,26018.65,26022.2,26017.622248895193,26006.212382631733,0,0,0,26319.9,25857.5,25740.8,25318.45,25060.55,3,3,3,1,,,,3458616,7048144.6
1765787400,26022,26038.05,25990.15,26009.85,26016.067799116154,26006.543075119756,0,0,0,26319.9,25857.5,25740.8,25318.45,25060.55,3,3,3,1,,,,7725924,6306516.5
1765788300,26009.5,26020.35,26007.4,26016.65,26016.184239292925,26007.461886472505,0,0,0,26319.9,25857.5,25740.8,25318.45,25060.55,3,3,3,1,,,,5247084,5580326.35
1765789200,26016.45,26035.65,26008.5,26035.65,26020.07739143434,26010.024442247734,0,0,0,26319.9,25857.5,25740.8,25318.45,25060.55,3,3,3,1,,,,7323834,5451791.1
1765790100,26035.2,26047.15,26028.05,26036.5,26023.361913147473,26012.431311134304,0,0,0,26319.9,25857.5,25740.8,25318.45,25060.55,3,3,3,1,,,,9021006,5598621.9
1765791000,26035.1,26037.6,26019.55,26030.05,26024.699530517977,26014.033010122093,0,0,0,26319.9,25857.5,25740.8,25318.45,25060.55,3,3,3,1,,,,13425340,5966688.7
1765791900,26029.85,26031.55,26013.35,26014,26022.55962441438,26014.030009201902,0,0,0,26319.9,25857.5,25740.8,25318.45,25060.55,3,3,3,1,,,,16720669,6533023.7
1765856700,25980.75,25980.75,25920.1,25923.1,26002.667699531507,26005.763644729002,0,0,0,26319.9,25857.5,25740.8,25318.45,25060.55,3,3,3,1,,,,21412033,7275111.25
1765857600,25922.75,25930.8,25901.65,25926.65,25987.464159625204,25998.571495208183,0,0,0,26319.9,25857.5,25740.8,25318.45,25060.55,3,3,3,1,,,,12010656,7643380.05
1765858500,25926,25943.75,25902.6,25906.1,25971.191327700162,25990.1649956438,0,0,0,26319.9,25857.5,25740.8,25318.45,25060.55,3,3,3,1,,,,10196560,7808731.15
1765859400,25906.05,25906.1,25879.3,25892.85,25955.52306216013,25981.318177858,0,0,0,26319.9,25857.5,25740.8,25318.45,25060.55,3,3,3,1,,,,9765811,7997064
1765860300,25892.45,25922.7,25888.15,25910.45,25946.508449728102,25974.875616234545,0,0,0,26319.9,25857.5,25740.8,25318.45,25060.55,3,3,3,1,,,,8200762,8165300.85
1765861200,25909.95,25919.35,25898.15,25905.3,25938.26675978248,25968.55056021322,0,0,0,26319.9,25857.5,25740.8,25318.45,25060.55,3,3,3,1,,,,6768709,8214878
1765862100,25904.85,25911.5,25890.85,25900.15,25930.643407825984,25962.332327466564,0,0,0,26319.9,25857.5,25740.8,25318.45,25060.55,3,3,3,1,,,,7120845,8337294.4
1765863000,25899.75,25910.35,25891.3,25898.8,25924.274726260788,25956.55666133324,0,0,0,26319.9,25857.5,25740.8,25318.45,25060.55,3,3,3,1,,,,8323565,8527845.4
1765863900,25898.25,25911.2,25892.6,25905.45,25920.50978100863,25951.91060121204,0,0,0,26319.9,25857.5,25740.8,25318.45,25060.55,3,3,3,1,,,,8810333,8752917.5
1765864800,25905.7,25907.65,25872.6,25875.1,25911.427824806902,25944.927819283672,0,0,0,26319.9,25857.5,25740.8,25318.45,25060.55,3,3,3,1,,,,6581762,8860371.9
1765865700,25875.65,25891,25871.2,25876.05,25904.35225984552,25938.666199348794,0,0,0,26319.9,25857.5,25740.8,25318.45,25060.55,3,3,3,1,,,,6493539,8942331.15
1765866600,25876.3,25890.65,25870.45,25887.5,25900.981807876415,25934.01472668072,0,0,0,26319.9,25857.5,25740.8,25318.45,25060.55,3,3,3,1,,,,8668654,9123357
1765867500,25887.05,25908.5,25882.2,25906.15,25902.01544630113,25931.481569709747,0,0,0,26319.9,25857.5,25740.8,25318.45,25060.55,3,3,3,1,,,,7356704,9231620.3
1765868400,25905.6,25914.45,25880.25,25894.35,25900.482357040906,25928.105972463407,0,0,0,26319.9,25857.5,25740.8,25318.45,25060.55,3,3,3,1,,,,6218562,9369617.6
1765869300,25893.7,25901,25876.15,25898.75,25900.135885632724,25925.437247694008,0,0,0,26319.9,25857.5,25740.8,25318.45,25060.55,3,3,3,1,,,,7788191,9372730.95
1765870200,25898.9,25899.2,25875.85,25886.85,25897.47870850618,25921.92931608546,0,0,0,26319.9,25857.5,25740.8,25318.45,25060.55,3,3,3,1,,,,6680070,9444380.25
1765871100,25887.65,25896.7,25876.3,25885.3,25895.042966804944,25918.59937825951,0,0,0,26319.9,25857.5,25740.8,25318.45,25060.55,3,3,3,1,,,,8654626,9510919.85
1765872000,25885.6,25916.25,25884.7,25905.15,25897.064373443955,25917.376707508647,0,0,0,26319.9,25857.5,25740.8,25318.45,25060.55,3,3,3,1,,,,7154046,9417571.85
