id,stage,parent,entry_fill,min_candle_pos,green_only,rel_vol,min_rr,early_pct,be_arm_r,trail_pct,sizing,rotation,passes,train_total_return_pct,val_total_return_pct,train_cagr,val_cagr,train_max_drawdown_pct,val_max_drawdown_pct,train_win_rate,val_win_rate,train_profit_factor,val_profit_factor,train_num_trades,val_num_trades,train_avg_holding_days,val_avg_holding_days,train_n_target_hit,val_n_target_hit,train_n_stop_hit,val_n_stop_hit
B027,B,A092,close,0.5,True,gt_1_2x20d,1.0,,1.0,12.0,fixed2L,none,False,-37.80735044492188,-4.3302019321115,-12.7298088344883,-2.9073931364602568,45.433731786269924,18.494302750416114,0.33175355450236965,0.4017094017094017,0.6324981048649405,0.9015707918924637,211,117,27.28909952606635,38.34188034188034,59,32,81,15
B028,B,A092,close,0.5,True,gt_1_2x20d,1.0,60.0,,,fixed2L,none,False,-23.27449118370204,-8.50433374246471,-7.314294943182231,-5.751838814998034,37.558767001900186,23.455508324980713,0.5327510917030568,0.5701754385964912,0.7841360960434935,0.862496038395222,229,114,24.921397379912662,42.219298245614034,7,4,106,42
B029,B,A092,close,0.5,True,gt_1_2x20d,1.0,60.0,,8.0,fixed2L,none,False,-17.905825056542422,-3.746234939957105,-5.4995800010995355,-2.5127830162906872,27.484109764571095,16.862133166752884,0.4459016393442623,0.46473029045643155,0.8298367899305947,0.9496219244525888,305,241,14.075409836065575,15.688796680497925,8,3,50,22
B030,B,A092,close,0.5,True,gt_1_2x20d,1.0,60.0,,12.0,fixed2L,none,False,-24.13416438401731,1.3737699236855416,-7.6132255240440205,0.9135529993378855,35.15019694204102,11.939139416644519,0.49242424242424243,0.5114942528735632,0.781234135667713,1.0201272628727223,264,174,19.632575757575758,25.942528735632184,9,4,82,27
B031,B,A092,close,0.5,True,gt_1_2x20d,1.0,60.0,1.0,,fixed2L,none,False,-23.27449118370204,-8.50433374246471,-7.314294943182231,-5.751838814998034,37.558767001900186,23.455508324980713,0.5327510917030568,0.5701754385964912,0.7841360960434935,0.862496038395222,229,114,24.921397379912662,42.219298245614034,7,4,106,42
B032,B,A092,close,0.5,True,gt_1_2x20d,1.0,60.0,1.0,8.0,fixed2L,none,False,-17.905825056542422,-3.746234939957105,-5.4995800010995355,-2.5127830162906872,27.484109764571095,16.862133166752884,0.4459016393442623,0.46473029045643155,0.8298367899305947,0.9496219244525888,305,241,14.075409836065575,15.688796680497925,8,3,50,22
B033,B,A092,close,0.5,True,gt_1_2x20d,1.0,60.0,1.0,12.0,fixed2L,none,False,-24.13416438401731,1.3737699236855416,-7.6132255240440205,0.9135529993378855,35.15019694204102,11.939139416644519,0.49242424242424243,0.5114942528735632,0.781234135667713,1.0201272628727223,264,174,19.632575757575758,25.942528735632184,9,4,82,27
B034,B,A092,close,0.5,True,gt_1_2x20d,1.0,70.0,,,fixed2L,none,False,-24.96095701863055,-0.5716955130926182,-7.903010759305829,-0.38140756516248375,39.26908773376432,15.874287930988856,0.4790697674418605,0.5773195876288659,0.7636802117857391,0.9869309192316265,215,97,28.441860465116278,51.76288659793814,10,3,111,33
B035,B,A092,close,0.5,True,gt_1_2x20d,1.0,70.0,,8.0,fixed2L,none,False,-26.33235932598199,2.474105147100958,-8.388740997490462,1.6422980698352463,33.20942956138413,15.31808084977054,0.3924914675767918,0.43119266055045874,0.7572355167297229,1.0345948379419647,293,218,15.058020477815699,17.279816513761467,11,3,48,17
B036,B,A092,close,0.5,True,gt_1_2x20d,1.0,70.0,,12.0,fixed2L,none,False,-25.936654424895465,-2.3347859183145636,-8.247930813751536,-1.5622909399663043,36.66847991647323,15.762715958167165,0.448,0.45390070921985815,0.7632130349687002,0.9560414516437878,250,141,22.144,30.30496453900709,14,4,84,19
B037,B,A092,close,0.5,True,gt_1_2x20d,1.0,70.0,1.0,,fixed2L,none,False,-24.96095701863055,-0.5716955130926182,-7.903010759305829,-0.38140756516248375,39.26908773376432,15.874287930988856,0.4790697674418605,0.5773195876288659,0.7636802117857391,0.9869309192316265,215,97,28.441860465116278,51.76288659793814,10,3,111,33
B038,B,A092,close,0.5,True,gt_1_2x20d,1.0,70.0,1.0,8.0,fixed2L,none,False,-26.33235932598199,2.474105147100958,-8.388740997490462,1.6422980698352463,33.20942956138413,15.31808084977054,0.3924914675767918,0.43119266055045874,0.7572355167297229,1.0345948379419647,293,218,15.058020477815699,17.279816513761467,11,3,48,17
B039,B,A092,close,0.5,True,gt_1_2x20d,1.0,70.0,1.0,12.0,fixed2L,none,False,-25.936654424895465,-2.3347859183145636,-8.247930813751536,-1.5622909399663043,36.66847991647323,15.762715958167165,0.448,0.45390070921985815,0.7632130349687002,0.9560414516437878,250,141,22.144,30.30496453900709,14,4,84,19
B040,B,A092,close,0.5,True,gt_1_2x20d,1.0,80.0,,,fixed2L,none,False,-26.644186962336757,4.922777820372559,-8.500084332469493,3.254743700354834,39.56413531333053,16.632861545130552,0.441747572815534,0.5633802816901409,0.7507980338653167,1.125213397530593,206,71,30.57766990291262,72.1830985915493,23,5,113,25
B041,B,A092,close,0.5,True,gt_1_2x20d,1.0,80.0,,8.0,fixed2L,none,False,-35.74528579281587,-1.2665043325775116,-11.909872827830025,-0.8459364026511706,39.13990509046282,16.37763556959274,0.35580524344569286,0.4019607843137255,0.6489891267953946,0.9790122740606332,267,204,15.98876404494382,18.269607843137255,21,7,46,16
B042,B,A092,close,0.5,True,gt_1_2x20d,1.0,80.0,,12.0,fixed2L,none,False,-29.211627718507806,-0.7026092772461578,-9.429916672883731,-0.468849696780016,38.89831021079123,18.317977839298262,0.4092827004219409,0.4461538461538462,0.7301715447821338,0.9836531409374462,237,130,23.82278481012658,33.73076923076923,26,7,79,18
B043,B,A092,close,0.5,True,gt_1_2x20d,1.0,80.0,1.0,,fixed2L,none,False,-25.715712513989743,3.106428858969834,-8.16954275344779,2.0599010824612796,40.672952363495824,16.632861545130552,0.43842364532019706,0.5277777777777778,0.753369422622475,1.08020100533451,203,72,31.039408866995075,71.01388888888889,22,5,111,26
B044,B,A092,close,0.5,True,gt_1_2x20d,1.0,80.0,1.0,8.0,fixed2L,none,False,-35.74528579281587,-1.2665043325775116,-11.909872827830025,-0.8459364026511706,39.13990509046282,16.37763556959274,0.35580524344569286,0.4019607843137255,0.6489891267953946,0.9790122740606332,267,204,15.98876404494382,18.269607843137255,21,7,46,16
B045,B,A092,close,0.5,True,gt_1_2x20d,1.0,80.0,1.0,12.0,fixed2L,none,False,-29.211627718507806,-0.7026092772461578,-9.429916672883731,-0.468849696780016,38.89831021079123,18.317977839298262,0.4092827004219409,0.4461538461538462,0.7301715447821338,0.9836531409374462,237,130,23.82278481012658,33.73076923076923,26,7,79,18
B046,B,A052,close,0.5,False,,1.0,,,8.0,fixed2L,none,False,-40.10918817421904,-9.518137883897793,-13.668321859696809,-6.449174206541031,43.412194058579324,19.892291423388198,0.316,0.37433155080213903,0.5843196340714538,0.8365540647397137,250,187,18.028,20.641711229946523,50,37,47,13
B047,B,A052,close,0.5,False,,1.0,,,12.0,fixed2L,none,False,-43.66480975907224,-3.105925611579463,-15.169955798826729,-2.0810165941558045,49.741918063431335,16.951917988595707,0.3170731707317073,0.4098360655737705,0.5801224005079283,0.933443217986238,205,122,27.614634146341462,37.27049180327869,56,36,81,16
B048,B,A052,close,0.5,False,,1.0,,1.0,,fixed2L,none,False,-28.457259867221463,5.14294435965581,-9.154250775164407,3.3991045322131264,40.854798910141696,18.83297415852654,0.3717277486910995,0.4647887323943662,0.7182265887062343,1.1342713181034036,191,71,36.518324607329845,73.91549295774648,66,31,109,28
B049,B,A052,close,0.5,False,,1.0,,1.0,8.0,fixed2L,none,False,-38.787083352149956,-9.518137883897793,-13.126187838241755,-6.449174206541031,41.90594360493709,19.892291423388198,0.321285140562249,0.37433155080213903,0.5905906776254254,0.8365540647397137,249,187,18.224899598393574,20.641711229946523,49,37,46,13
B050,B,A052,close,0.5,False,,1.0,,1.0,12.0,fixed2L,none,False,-37.320621449958495,-5.537442243550251,-12.534542945161387,-3.7257310821345646,45.405278041856754,19.035975181345318,0.33653846153846156,0.3949579831932773,0.6306148725728187,0.8804822436292649,208,119,27.615384615384617,37.94117647058823,59,33,80,15
B051,B,A052,close,0.5,False,,1.0,60.0,,,fixed2L,none,False,-23.27449118370204,-8.580983449616909,-7.314294943182231,-5.80447121955422,37.558767001900186,24.32886390831127,0.5327510917030568,0.5775862068965517,0.7841360960434935,0.862872087328316,229,116,24.921397379912662,41.69827586206897,7,4,106,42
B052,B,A052,close,0.5,False,,1.0,60.0,,8.0,fixed2L,none,False,-22.213456398233355,-4.107558676108514,-6.948621901705732,-2.756849594070132,30.2108271752422,16.91849958566412,0.43790849673202614,0.4672131147540984,0.7962872066771057,0.9458143475868604,306,244,13.787581699346406,15.721311475409836,8,3,50,20
B053,B,A052,close,0.5,False,,1.0,60.0,,12.0,fixed2L,none,False,-16.167140935017766,-1.804460516327755,-4.930059502803552,-1.2063472994784163,30.775305151174457,12.92871503548434,0.5075187969924813,0.5,0.848457080988851,0.9701121059636671,266,168,19.7406015037594,26.738095238095237,10,4,81,25
B054,B,A052,close,0.5,False,,1.0,60.0,1.0,,fixed2L,none,False,-23.27449118370204,-8.580983449616909,-7.314294943182231,-5.80447121955422,37.558767001900186,24.32886390831127,0.5327510917030568,0.5775862068965517,0.7841360960434935,0.862872087328316,229,116,24.921397379912662,41.69827586206897,7,4,106,42
B055,B,A052,close,0.5,False,,1.0,60.0,1.0,8.0,fixed2L,none,False,-22.213456398233355,-4.107558676108514,-6.948621901705732,-2.756849594070132,30.2108271752422,16.91849958566412,0.43790849673202614,0.4672131147540984,0.7962872066771057,0.9458143475868604,306,244,13.787581699346406,15.721311475409836,8,3,50,20
B056,B,A052,close,0.5,False,,1.0,60.0,1.0,12.0,fixed2L,none,False,-16.167140935017766,-1.804460516327755,-4.930059502803552,-1.2063472994784163,30.775305151174457,12.92871503548434,0.5075187969924813,0.5,0.848457080988851,0.9701121059636671,266,168,19.7406015037594,26.738095238095237,10,4,81,25
B057,B,A052,close,0.5,False,,1.0,70.0,,,fixed2L,none,False,-24.96095701863055,-5.060343063251582,-7.903010759305829,-3.4019109959883886,39.26908773376432,17.251900140576517,0.4790697674418605,0.5567010309278351,0.7636802117857391,0.9070184325264052,215,97,28.441860465116278,50.74226804123711,10,3,111,35
B058,B,A052,close,0.5,False,,1.0,70.0,,8.0,fixed2L,none,False,-26.302008425671907,0.3953855778095372,-8.37792166018797,0.26335682497029556,33.18118217597998,15.69417826259043,0.3924914675767918,0.4260089686098655,0.757514550278285,1.004074438845784,293,223,15.095563139931741,17.242152466367713,11,4,48,16
B059,B,A052,close,0.5,False,,1.0,70.0,,12.0,fixed2L,none,False,-26.854309966801072,-3.3928174501679176,-8.575302844143728,-2.2743523500063367,37.57529294633063,15.749001017855901,0.44621513944223107,0.4583333333333333,0.7580075406820069,0.9391329745547592,251,144,22.0199203187251,29.680555555555557,13,5,85,19
B060,B,A052,close,0.5,False,,1.0,70.0,1.0,,fixed2L,none,False,-24.96095701863055,-5.060343063251582,-7.903010759305829,-3.4019109959883886,39.26908773376432,17.251900140576517,0.4790697674418605,0.5567010309278351,0.7636802117857391,0.9070184325264052,215,97,28.441860465116278,50.74226804123711,10,3,111,35
B061,B,A052,close,0.5,False,,1.0,70.0,1.0,8.0,fixed2L,none,False,-26.302008425671907,0.3953855778095372,-8.37792166018797,0.26335682497029556,33.18118217597998,15.69417826259043,0.3924914675767918,0.4260089686098655,0.757514550278285,1.004074438845784,293,223,15.095563139931741,17.242152466367713,11,4,48,16
B062,B,A052,close,0.5,False,,1.0,70.0,1.0,12.0,fixed2L,none,False,-26.854309966801072,-3.3928174501679176,-8.575302844143728,-2.2743523500063367,37.57529294633063,15.749001017855901,0.44621513944223107,0.4583333333333333,0.7580075406820069,0.9391329745547592,251,144,22.0199203187251,29.680555555555557,13,5,85,19
