time,open,high,low,close,EMA 9,EMA 21,Entry,TP,SL
1780890300,151.35,152.5,150.05,150.36,153.38665682804756,154.9712043021994,0,0,0
1780976700,152,152.08,149.32,150.87,152.88332546243805,154.598367547454,0,0,0
1781063100,150.9,153.57,150.25,150.48,152.40266036995044,154.22397049768546,0,0,0
1781149500,149.51,150.95,148.45,149.29,151.78012829596034,153.77542772516858,0,0,0
1781235900,151,154.65,150.5,154.05,152.23410263676828,153.80038884106236,0,0,0
1781495100,156.5,160.26,156,159.02,153.59128210941464,154.27489894642034,0,0,0
1781581500,159,160.09,157,157.71,154.4150256875317,154.58718086038212,0,0,0
1781667900,157.71,159.2,156.6,157.88,155.10802055002537,154.88652805489284,0,0,0
1781754300,158.41,161.7,158.11,161.13,156.3124164400203,155.45411641353894,0,0,0
1781840700,160.5,174.8,159.99,170.92,159.23393315201622,156.86010583048994,0,0,0
1782099900,173,178.92,172.21,176.58,162.70314652161298,158.65282348226359,0,0,0
1782186300,176,184.2,174.32,178.35,165.8325172172904,160.4434758929669,0,0,0
1782272700,177.99,182.18,174.47,178.56,168.37801377383232,162.0904326299699,0,0,0
1782359100,178.5,178.79,173.31,173.68,169.43841101906585,163.14402966360902,0,0,0
1782704700,173.25,176.23,172.9,174.71,170.4927288152527,164.19548151237183,0,0,0
1782791100,175,181.45,174.5,179.99,172.39218305220214,165.63134682942894,0,0,0
1782877500,180.5,181.92,177,177.37,173.38774644176172,166.69849711766267,0,0,0
1782963900,177.8,178.89,176.5,176.97,174.1041971534094,167.63227010696608,0,0,0
1783050300,177.67,179.65,176.62,178.62,175.0073577227275,168.63115464269643,0,0,0
1783309500,178.45,184.35,176.99,183.8,176.765886178182,170.0101405842695,0,0,0
