id,stage,parent,entry_fill,min_candle_pos,green_only,rel_vol,min_rr,early_pct,be_arm_r,trail_pct,sizing,rotation,passes,train_total_return_pct,val_total_return_pct,train_cagr,val_cagr,train_max_drawdown_pct,val_max_drawdown_pct,train_win_rate,val_win_rate,train_profit_factor,val_profit_factor,train_num_trades,val_num_trades,train_avg_holding_days,val_avg_holding_days,train_n_target_hit,val_n_target_hit,train_n_stop_hit,val_n_stop_hit
B033,B,A098,close,0.6,False,,0.75,60.0,1.0,12.0,fixed2L,none,True,82.14827549011927,23.03837669983906,18.757946719921705,14.818896718283359,7.346195440515279,10.673845536337764,0.6930379746835443,0.6020408163265306,1.969127821463155,1.3558612865265813,316,196,19.977848101265824,19.948979591836736,28,14,69,46
B034,B,A098,close,0.6,False,,0.75,70.0,,,fixed2L,none,True,84.07084632959972,25.81045756224487,19.11597111367993,16.536686116665233,8.583281119323452,9.06145195644542,0.6714801444043321,0.6073619631901841,1.9894758482930515,1.4244168429885626,277,163,26.386281588447652,25.87730061349693,36,21,88,57
B035,B,A098,close,0.6,False,,0.75,70.0,,8.0,fixed2L,none,False,44.35479757076286,-8.565978144357233,11.098502608632742,-5.794166495676356,9.834478524594962,20.136981310925,0.5274390243902439,0.42201834862385323,1.4352581430668336,0.8958677170823587,328,218,16.15548780487805,14.5,36,18,38,18
B036,B,A098,close,0.6,False,,0.75,70.0,,12.0,fixed2L,none,True,71.664083239746,8.699909836329756,16.756623379041223,5.717596277456138,8.259407385542202,11.892936269955117,0.627906976744186,0.5355191256830601,1.7545524000936723,1.1195937506036333,301,183,21.634551495016613,21.726775956284154,35,18,75,45
B037,B,A098,close,0.6,False,,0.75,70.0,1.0,,fixed2L,none,True,84.07084632959972,25.81045756224487,19.11597111367993,16.536686116665233,8.583281119323452,9.06145195644542,0.6714801444043321,0.6073619631901841,1.9894758482930515,1.4244168429885626,277,163,26.386281588447652,25.87730061349693,36,21,88,57
B038,B,A098,close,0.6,False,,0.75,70.0,1.0,8.0,fixed2L,none,False,44.35479757076286,-8.565978144357233,11.098502608632742,-5.794166495676356,9.834478524594962,20.136981310925,0.5274390243902439,0.42201834862385323,1.4352581430668336,0.8958677170823587,328,218,16.15548780487805,14.5,36,18,38,18
B039,B,A098,close,0.6,False,,0.75,70.0,1.0,12.0,fixed2L,none,True,71.664083239746,8.699909836329756,16.756623379041223,5.717596277456138,8.259407385542202,11.892936269955117,0.627906976744186,0.5355191256830601,1.7545524000936723,1.1195937506036333,301,183,21.634551495016613,21.726775956284154,35,18,75,45
B040,B,A098,close,0.6,False,,0.75,80.0,,,fixed2L,none,True,87.39091509517496,23.763250407028114,19.72800952163074,15.269318167368272,9.659475703688008,13.0527516733149,0.6470588235294118,0.5733333333333334,2.037992295646631,1.380752905965375,255,150,30.235294117647058,29.18,52,30,87,58
B041,B,A098,close,0.6,False,,0.75,80.0,,8.0,fixed2L,none,False,50.29659214170732,-9.677135832508588,12.390734895977328,-6.558775231280722,9.203312571735704,22.74798896823169,0.4968553459119497,0.38235294117647056,1.5043443590767982,0.8763972384798608,318,204,17.19182389937107,15.745098039215685,48,26,39,18
B042,B,A098,close,0.6,False,,0.75,80.0,,12.0,fixed2L,none,True,85.08085797659255,6.953995332821572,19.302989405299662,4.582792790981705,9.14466070195624,13.709171012448795,0.608540925266904,0.4911242603550296,1.9520848008305742,1.0960479887567292,281,169,24.14946619217082,24.366863905325445,56,25,70,42
B043,B,A098,close,0.6,False,,0.75,80.0,1.0,,fixed2L,none,True,87.39091509517496,23.763250407028114,19.72800952163074,15.269318167368272,9.659475703688008,13.0527516733149,0.6470588235294118,0.5733333333333334,2.037992295646631,1.380752905965375,255,150,30.235294117647058,29.18,52,30,87,58
B044,B,A098,close,0.6,False,,0.75,80.0,1.0,8.0,fixed2L,none,False,50.29659214170732,-9.677135832508588,12.390734895977328,-6.558775231280722,9.203312571735704,22.74798896823169,0.4968553459119497,0.38235294117647056,1.5043443590767982,0.8763972384798608,318,204,17.19182389937107,15.745098039215685,48,26,39,18
B045,B,A098,close,0.6,False,,0.75,80.0,1.0,12.0,fixed2L,none,True,85.08085797659255,6.953995332821572,19.302989405299662,4.582792790981705,9.14466070195624,13.709171012448795,0.608540925266904,0.4911242603550296,1.9520848008305742,1.0960479887567292,281,169,24.14946619217082,24.366863905325445,56,25,70,42
B046,B,A114,close,0.6,False,gt_1_2x20d,0.75,,,8.0,fixed2L,none,False,47.09587363054006,-11.876909832867,11.69926038640632,-8.08180333290186,10.01834903524943,22.05116115705818,0.4539249146757679,0.34065934065934067,1.4999509623287288,0.8304052216238292,293,182,20.25938566552901,18.181318681318682,118,53,33,17
B047,B,A114,close,0.6,False,gt_1_2x20d,0.75,,,12.0,fixed2L,none,False,76.373408937212,-1.8237547362159656,17.66607054526501,-1.2192859327041283,12.520172833154447,13.794326719520885,0.5578512396694215,0.4315068493150685,1.9272572707484918,0.9707399328239109,242,146,30.34710743801653,28.30821917808219,131,57,61,36
B048,B,A114,close,0.6,False,gt_1_2x20d,0.75,,1.0,,fixed2L,none,True,66.67870324787293,16.361092729298043,15.77426119876062,10.627182921479106,14.849534317484231,10.853714027346573,0.5668202764976958,0.5245901639344263,1.8130343393314903,1.3109254965190205,217,122,37.44700460829493,36.97540983606557,123,58,85,48
B049,B,A114,close,0.6,False,gt_1_2x20d,0.75,,1.0,8.0,fixed2L,none,False,47.14680954570836,-11.876909832867,11.71034807677267,-8.08180333290186,9.97066301009709,22.05116115705818,0.4539249146757679,0.34065934065934067,1.5007626286159383,0.8304052216238292,293,182,20.25938566552901,18.181318681318682,118,53,33,17
B050,B,A114,close,0.6,False,gt_1_2x20d,0.75,,1.0,12.0,fixed2L,none,False,76.09831973047105,-2.804685125392503,17.613425897770774,-1.8782166650852195,13.491186129622182,14.321141189023919,0.5537190082644629,0.42567567567567566,1.932233169672846,0.9567332708933146,242,148,30.516528925619834,27.37837837837838,130,57,61,38
B051,B,A114,close,0.6,False,gt_1_2x20d,0.75,60.0,,,fixed2L,none,True,91.26891108675721,24.658546967912585,20.433182542236715,15.824424413046035,7.507035663025434,10.915720777709932,0.7236842105263158,0.6290322580645161,2.161337209798318,1.3930427782068964,304,186,23.148026315789473,21.956989247311828,27,14,81,60
B052,B,A114,close,0.6,False,gt_1_2x20d,0.75,60.0,,8.0,fixed2L,none,False,48.26893270593138,-3.127092997652192,11.95391943185291,-2.09527471843296,8.169305549229646,16.833917561860595,0.5698005698005698,0.4698275862068966,1.472761999988916,0.96083614178981,351,232,14.364672364672364,12.883620689655173,30,16,38,17
B053,B,A114,close,0.6,False,gt_1_2x20d,0.75,60.0,,12.0,fixed2L,none,True,82.14827549011927,23.03837669983906,18.757946719921705,14.818896718283359,7.346195440515279,10.673845536337764,0.6930379746835443,0.6020408163265306,1.969127821463155,1.3558612865265813,316,196,19.977848101265824,19.948979591836736,28,14,69,46
B054,B,A114,close,0.6,False,gt_1_2x20d,0.75,60.0,1.0,,fixed2L,none,True,91.26891108675721,24.658546967912585,20.433182542236715,15.824424413046035,7.507035663025434,10.915720777709932,0.7236842105263158,0.6290322580645161,2.161337209798318,1.3930427782068964,304,186,23.148026315789473,21.956989247311828,27,14,81,60
B055,B,A114,close,0.6,False,gt_1_2x20d,0.75,60.0,1.0,8.0,fixed2L,none,False,48.26893270593138,-3.127092997652192,11.95391943185291,-2.09527471843296,8.169305549229646,16.833917561860595,0.5698005698005698,0.4698275862068966,1.472761999988916,0.96083614178981,351,232,14.364672364672364,12.883620689655173,30,16,38,17
B056,B,A114,close,0.6,False,gt_1_2x20d,0.75,60.0,1.0,12.0,fixed2L,none,True,82.14827549011927,23.03837669983906,18.757946719921705,14.818896718283359,7.346195440515279,10.673845536337764,0.6930379746835443,0.6020408163265306,1.969127821463155,1.3558612865265813,316,196,19.977848101265824,19.948979591836736,28,14,69,46
B057,B,A114,close,0.6,False,gt_1_2x20d,0.75,70.0,,,fixed2L,none,True,84.07084632959972,25.81045756224487,19.11597111367993,16.536686116665233,8.583281119323452,9.06145195644542,0.6714801444043321,0.6073619631901841,1.9894758482930515,1.4244168429885626,277,163,26.386281588447652,25.87730061349693,36,21,88,57
B058,B,A114,close,0.6,False,gt_1_2x20d,0.75,70.0,,8.0,fixed2L,none,False,44.35479757076286,-8.565978144357233,11.098502608632742,-5.794166495676356,9.834478524594962,20.136981310925,0.5274390243902439,0.42201834862385323,1.4352581430668336,0.8958677170823587,328,218,16.15548780487805,14.5,36,18,38,18
B059,B,A114,close,0.6,False,gt_1_2x20d,0.75,70.0,,12.0,fixed2L,none,True,71.664083239746,8.699909836329756,16.756623379041223,5.717596277456138,8.259407385542202,11.892936269955117,0.627906976744186,0.5355191256830601,1.7545524000936723,1.1195937506036333,301,183,21.634551495016613,21.726775956284154,35,18,75,45
